p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,cateogory
0.02901928,0.11349119,0.11168914,0.01959147,0.03613317,0.01197327,0.02016898,0.05214372,-0.0331444,-0.0150982,0.00154563,0.12839662,0.13896528,0.06332494,0.0535158,open
0.02831001,0.11306461,0.11126052,0.01886253,0.03545137,0.01120631,0.01942214,0.05150173,-0.0340654,-0.0159608,0.0007426,0.12802265,0.13863141,0.06274188,0.05289434,open
0.02760075,0.11263802,0.1108319,0.01813358,0.03476957,0.01043935,0.0186753,0.05085975,-0.0349864,-0.0168235,-6.04E-05,0.12764869,0.13829755,0.06215883,0.05227288,open
0.02689148,0.11221144,0.11040329,0.01740463,0.03408777,0.00967239,0.01792846,0.05021776,-0.0359074,-0.0176861,-0.0008634,0.12727472,0.13796368,0.06157578,0.05165142,open
0.02618221,0.11178486,0.10997467,0.01667568,0.03340597,0.00890543,0.01718162,0.04957578,-0.0368284,-0.0185488,-0.0016665,0.12690075,0.13762981,0.06099272,0.05102996,open
0.02547294,0.11135828,0.10954605,0.01594674,0.03272417,0.00813847,0.01643478,0.04893379,-0.0377494,-0.0194114,-0.0024695,0.12652679,0.13729594,0.06040967,0.0504085,open
0.02476367,0.1109317,0.10911743,0.01521779,0.03204238,0.00737151,0.01568794,0.04829181,-0.0386704,-0.0202741,-0.0032725,0.12615282,0.13696208,0.05982662,0.04978704,open
0.0240544,0.11050512,0.10868881,0.01448884,0.03136058,0.00660455,0.0149411,0.04764982,-0.0395914,-0.0211367,-0.0040755,0.12577885,0.13662821,0.05924356,0.04916558,open
0.02334514,0.11007854,0.1082602,0.01375989,0.03067878,0.00583759,0.01419426,0.04700784,-0.0405124,-0.0219994,-0.0048786,0.12540488,0.13629434,0.05866051,0.04854412,open
0.02263587,0.10965196,0.10783158,0.01303095,0.02999698,0.00507063,0.01344742,0.04636585,-0.0414334,-0.0228621,-0.0056816,0.12503092,0.13596047,0.05807746,0.04792266,open
0.0219266,0.10922537,0.10740296,0.012302,0.02931518,0.00430367,0.01270058,0.04572387,-0.0423544,-0.0237247,-0.0064846,0.12465695,0.13562661,0.0574944,0.0473012,open
0.02121733,0.10879879,0.10697434,0.01157305,0.02863338,0.00353671,0.01195374,0.04508188,-0.0432754,-0.0245874,-0.0072876,0.12428298,0.13529274,0.05691135,0.04667974,open
0.02050806,0.10837221,0.10654572,0.0108441,0.02795158,0.00276975,0.0112069,0.0444399,-0.0441964,-0.02545,-0.0080907,0.12390902,0.13495887,0.0563283,0.04605828,open
0.01979879,0.10794563,0.10611711,0.01011516,0.02726979,0.00200279,0.01046006,0.04379792,-0.0451174,-0.0263127,-0.0088937,0.12353505,0.134625,0.05574524,0.04543682,open
0.01908953,0.10751905,0.10568849,0.00938621,0.02658799,0.00123583,0.00971322,0.04315593,-0.0460384,-0.0271753,-0.0096967,0.12316108,0.13429114,0.05516219,0.04481536,open
0.01838026,0.10709247,0.10525987,0.00865726,0.02590619,0.00046887,0.00896638,0.04251395,-0.0469594,-0.028038,-0.0104997,0.12278712,0.13395727,0.05457914,0.0441939,open
0.01767099,0.10666589,0.10483125,0.00792831,0.02522439,-0.0002981,0.00821954,0.04187196,-0.0478804,-0.0289006,-0.0113028,0.12241315,0.1336234,0.05399608,0.04357244,open
0.01696172,0.10623931,0.10440263,0.00719937,0.02454259,-0.0010651,0.0074727,0.04122998,-0.0488014,-0.0297633,-0.0121058,0.12203918,0.13328953,0.05341303,0.04295098,open
0.01625245,0.10581272,0.10397402,0.00647042,0.02386079,-0.001832,0.00672586,0.04058799,-0.0497224,-0.030626,-0.0129088,0.12166522,0.13295567,0.05282998,0.04232952,open
0.01554318,0.10538614,0.1035454,0.00574147,0.02317899,-0.002599,0.00597902,0.03994601,-0.0506434,-0.0314886,-0.0137118,0.12129125,0.1326218,0.05224692,0.04170806,open
0.01483392,0.10495956,0.10311678,0.00501252,0.02249719,-0.0033659,0.00523218,0.03930402,-0.0515644,-0.0323513,-0.0145149,0.12091728,0.13228793,0.05166387,0.0410866,open
0.01412465,0.10453298,0.10268816,0.00428357,0.0218154,-0.0041329,0.00448533,0.03866204,-0.0524854,-0.0332139,-0.0153179,0.12054331,0.13195406,0.05108082,0.04046514,open
0.01341538,0.1041064,0.10225954,0.00355463,0.0211336,-0.0048999,0.00373849,0.03802005,-0.0534064,-0.0340766,-0.0161209,0.12016935,0.1316202,0.05049776,0.03984368,open
0.01270611,0.10367982,0.10183093,0.00282568,0.0204518,-0.0056668,0.00299165,0.03737807,-0.0543273,-0.0349392,-0.0169239,0.11979538,0.13128633,0.04991471,0.03922222,open
0.01199684,0.10325324,0.10140231,0.00209673,0.01977,-0.0064338,0.00224481,0.03673608,-0.0552483,-0.0358019,-0.017727,0.11942141,0.13095246,0.04933166,0.03860076,open
0.01128757,0.10282666,0.10097369,0.00136778,0.0190882,-0.0072007,0.00149797,0.0360941,-0.0561693,-0.0366645,-0.01853,0.11904745,0.1306186,0.0487486,0.03797931,open
0.01057831,0.10240007,0.10054507,0.00063884,0.0184064,-0.0079677,0.00075113,0.03545212,-0.0570903,-0.0375272,-0.019333,0.11867348,0.13028473,0.04816555,0.03735785,open
0.00986904,0.10197349,0.10011645,-9.01E-05,0.0177246,-0.0087347,4.29E-06,0.03481013,-0.0580113,-0.0383899,-0.020136,0.11829951,0.12995086,0.0475825,0.03673639,open
0.00915977,0.10154691,0.09968784,-0.0008191,0.01704281,-0.0095016,-0.0007425,0.03416815,-0.0589323,-0.0392525,-0.0209391,0.11792555,0.12961699,0.04699944,0.03611493,open
0.0084505,0.10112033,0.09925922,-0.001548,0.01636101,-0.0102686,-0.0014894,0.03352616,-0.0598533,-0.0401152,-0.0217421,0.11755158,0.12928313,0.04641639,0.03549347,open
0.00774123,0.10069375,0.0988306,-0.002277,0.01567921,-0.0110355,-0.0022362,0.03288418,-0.0607743,-0.0409778,-0.0225451,0.11717761,0.12894926,0.04583334,0.03487201,open
0.00703196,0.10026717,0.09840198,-0.0030059,0.01499741,-0.0118025,-0.0029831,0.03224219,-0.0616953,-0.0418405,-0.0233481,0.11680365,0.12861539,0.04525028,0.03425055,open
0.0063227,0.09984059,0.09797336,-0.0037348,0.01431561,-0.0125695,-0.0037299,0.03160021,-0.0626163,-0.0427031,-0.0241511,0.11642968,0.12828152,0.04466723,0.03362909,open
0.00561343,0.09941401,0.09754474,-0.0044638,0.01363381,-0.0133364,-0.0044767,0.03095822,-0.0635373,-0.0435658,-0.0249542,0.11605571,0.12794766,0.04408418,0.03300763,open
0.00490416,0.09898742,0.09711613,-0.0051927,0.01295201,-0.0141034,-0.0052236,0.03031624,-0.0644583,-0.0444285,-0.0257572,0.11568175,0.12761379,0.04350112,0.03238617,open
0.00419489,0.09856084,0.09668751,-0.0059217,0.01227021,-0.0148703,-0.0059704,0.02967425,-0.0653793,-0.0452911,-0.0265602,0.11530778,0.12727992,0.04291807,0.03176471,open
0.00348562,0.09813426,0.09625889,-0.0066506,0.01158842,-0.0156373,-0.0067173,0.02903227,-0.0663003,-0.0461538,-0.0273632,0.11493381,0.12694605,0.04233502,0.03114325,open
0.00277635,0.09770768,0.09583027,-0.0073796,0.01090662,-0.0164043,-0.0074641,0.02839028,-0.0672213,-0.0470164,-0.0281663,0.11455984,0.12661219,0.04175196,0.03052179,open
0.00206709,0.0972811,0.09540165,-0.0081085,0.01022482,-0.0171712,-0.008211,0.0277483,-0.0681423,-0.0478791,-0.0289693,0.11418588,0.12627832,0.04116891,0.02990033,open
0.00135782,0.09685452,0.09497304,-0.0088375,0.00954302,-0.0179382,-0.0089578,0.02710631,-0.0690633,-0.0487417,-0.0297723,0.11381191,0.12594445,0.04058586,0.02927887,open
0.00064855,0.09642794,0.09454442,-0.0095664,0.00886122,-0.0187051,-0.0097046,0.02646433,-0.0699843,-0.0496044,-0.0305753,0.11343794,0.12561058,0.0400028,0.02865741,open
-6.07E-05,0.09600136,0.0941158,-0.0102954,0.00817942,-0.0194721,-0.0104515,0.02582235,-0.0709053,-0.050467,-0.0313784,0.11306398,0.12527672,0.03941975,0.02803595,open
-0.00077,0.09557477,0.09368718,-0.0110243,0.00749762,-0.0202391,-0.0111983,0.02518036,-0.0718263,-0.0513297,-0.0321814,0.11269001,0.12494285,0.0388367,0.02741449,open
-0.0014793,0.09514819,0.09325856,-0.0117533,0.00681582,-0.021006,-0.0119452,0.02453838,-0.0727473,-0.0521924,-0.0329844,0.11231604,0.12460898,0.03825364,0.02679303,open
-0.0021885,0.09472161,0.09282995,-0.0124822,0.00613403,-0.021773,-0.012692,0.02389639,-0.0736683,-0.053055,-0.0337874,0.11194208,0.12427511,0.03767059,0.02617157,open
-0.0028978,0.09429503,0.09240133,-0.0132112,0.00545223,-0.0225399,-0.0134388,0.02325441,-0.0745893,-0.0539177,-0.0345905,0.11156811,0.12394125,0.03708754,0.02555011,open
-0.0036071,0.09386845,0.09197271,-0.0139401,0.00477043,-0.0233069,-0.0141857,0.02261242,-0.0755103,-0.0547803,-0.0353935,0.11119414,0.12360738,0.03650448,0.02492865,open
-0.0043163,0.09344187,0.09154409,-0.0146691,0.00408863,-0.0240739,-0.0149325,0.02197044,-0.0764313,-0.055643,-0.0361965,0.11082018,0.12327351,0.03592143,0.02430719,open
-0.0050256,0.09301529,0.09111547,-0.015398,0.00340683,-0.0248408,-0.0156794,0.02132845,-0.0773523,-0.0565056,-0.0369995,0.11044621,0.12293965,0.03533838,0.02368573,open
-0.0057349,0.09258871,0.09068686,-0.016127,0.00272503,-0.0256078,-0.0164262,0.02068647,-0.0782733,-0.0573683,-0.0378026,0.11007224,0.12260578,0.03475532,0.02306427,open
-0.0064441,0.09216212,0.09025824,-0.0168559,0.00204323,-0.0263747,-0.017173,0.02004448,-0.0791943,-0.0582309,-0.0386056,0.10969827,0.12227191,0.03417227,0.02244281,open
-0.0071534,0.09173554,0.08982962,-0.0175849,0.00136144,-0.0271417,-0.0179199,0.0194025,-0.0801153,-0.0590936,-0.0394086,0.10932431,0.12193804,0.03358922,0.02182135,open
-0.0078627,0.09130896,0.089401,-0.0183138,0.00067964,-0.0279087,-0.0186667,0.01876051,-0.0810363,-0.0599563,-0.0402116,0.10895034,0.12160418,0.03300616,0.02119989,open
-0.0085719,0.09088238,0.08897238,-0.0190427,-2.16E-06,-0.0286756,-0.0194136,0.01811853,-0.0819573,-0.0608189,-0.0410147,0.10857637,0.12127031,0.03242311,0.02057843,open
-0.0092812,0.0904558,0.08854377,-0.0197717,-0.000684,-0.0294426,-0.0201604,0.01747655,-0.0828783,-0.0616816,-0.0418177,0.10820241,0.12093644,0.03184006,0.01995697,open
-0.0099905,0.09002922,0.08811515,-0.0205006,-0.0013658,-0.0302096,-0.0209072,0.01683456,-0.0837993,-0.0625442,-0.0426207,0.10782844,0.12060257,0.031257,0.01933551,open
-0.0106997,0.08960264,0.08768653,-0.0212296,-0.0020476,-0.0309765,-0.0216541,0.01619258,-0.0847203,-0.0634069,-0.0434237,0.10745447,0.12026871,0.03067395,0.01871405,open
-0.011409,0.08917606,0.08725791,-0.0219585,-0.0027294,-0.0317435,-0.0224009,0.01555059,-0.0856413,-0.0642695,-0.0442268,0.10708051,0.11993484,0.0300909,0.01809259,open
-0.0121183,0.08874947,0.08682929,-0.0226875,-0.0034112,-0.0325104,-0.0231478,0.01490861,-0.0865623,-0.0651322,-0.0450298,0.10670654,0.11960097,0.02950784,0.01747114,open
-0.0128276,0.08832289,0.08640067,-0.0234164,-0.004093,-0.0332774,-0.0238946,0.01426662,-0.0874833,-0.0659948,-0.0458328,0.10633257,0.1192671,0.02892479,0.01684968,open
-0.0135368,0.08789631,0.08597206,-0.0241454,-0.0047748,-0.0340444,-0.0246414,0.01362464,-0.0884043,-0.0668575,-0.0466358,0.10595861,0.11893324,0.02834174,0.01622822,open
-0.0142461,0.08746973,0.08554344,-0.0248743,-0.0054566,-0.0348113,-0.0253883,0.01298265,-0.0893253,-0.0677202,-0.0474389,0.10558464,0.11859937,0.02775868,0.01560676,open
-0.0149554,0.08704315,0.08511482,-0.0256033,-0.0061383,-0.0355783,-0.0261351,0.01234067,-0.0902463,-0.0685828,-0.0482419,0.10521067,0.1182655,0.02717563,0.0149853,open
-0.0156646,0.08661657,0.0846862,-0.0263322,-0.0068201,-0.0363452,-0.026882,0.01169868,-0.0911673,-0.0694455,-0.0490449,0.10483671,0.11793163,0.02659258,0.01436384,open
-0.0163739,0.08618999,0.08425758,-0.0270612,-0.0075019,-0.0371122,-0.0276288,0.0110567,-0.0920883,-0.0703081,-0.0498479,0.10446274,0.11759777,0.02600952,0.01374238,open
-0.0170832,0.08576341,0.08382897,-0.0277901,-0.0081837,-0.0378792,-0.0283756,0.01041471,-0.0930093,-0.0711708,-0.050651,0.10408877,0.1172639,0.02542647,0.01312092,open
-0.0177924,0.08533682,0.08340035,-0.0285191,-0.0088655,-0.0386461,-0.0291225,0.00977273,-0.0939303,-0.0720334,-0.051454,0.1037148,0.11693003,0.02484342,0.01249946,open
-0.0185017,0.08491024,0.08297173,-0.029248,-0.0095473,-0.0394131,-0.0298693,0.00913075,-0.0948513,-0.0728961,-0.052257,0.10334084,0.11659616,0.02426036,0.011878,open
-0.019211,0.08448366,0.08254311,-0.029977,-0.0102291,-0.04018,-0.0306162,0.00848876,-0.0957723,-0.0737587,-0.05306,0.10296687,0.1162623,0.02367731,0.01125654,open
-0.0199202,0.08405708,0.08211449,-0.0307059,-0.0109109,-0.040947,-0.031363,0.00784678,-0.0966933,-0.0746214,-0.053863,0.1025929,0.11592843,0.02309426,0.01063508,open
-0.0206295,0.0836305,0.08168588,-0.0314349,-0.0115927,-0.041714,-0.0321098,0.00720479,-0.0976143,-0.0754841,-0.0546661,0.10221894,0.11559456,0.0225112,0.01001362,open
-0.0213388,0.08320392,0.08125726,-0.0321638,-0.0122745,-0.0424809,-0.0328567,0.00656281,-0.0985353,-0.0763467,-0.0554691,0.10184497,0.1152607,0.02192815,0.00939216,open
-0.022048,0.08277734,0.08082864,-0.0328928,-0.0129563,-0.0432479,-0.0336035,0.00592082,-0.0994563,-0.0772094,-0.0562721,0.101471,0.11492683,0.0213451,0.0087707,open
-0.0227573,0.08235076,0.08040002,-0.0336217,-0.0136381,-0.0440148,-0.0343504,0.00527884,-0.1003773,-0.078072,-0.0570751,0.10109704,0.11459296,0.02076204,0.00814924,open
-0.0234666,0.08192417,0.0799714,-0.0343506,-0.0143199,-0.0447818,-0.0350972,0.00463685,-0.1012983,-0.0789347,-0.0578782,0.10072307,0.11425909,0.02017899,0.00752778,open
-0.0241758,0.08149759,0.07954279,-0.0350796,-0.0150017,-0.0455488,-0.035844,0.00399487,-0.1022193,-0.0797973,-0.0586812,0.1003491,0.11392523,0.01959594,0.00690632,open
-0.0248851,0.08107101,0.07911417,-0.0358085,-0.0156835,-0.0463157,-0.0365909,0.00335288,-0.1031403,-0.08066,-0.0594842,0.09997514,0.11359136,0.01901288,0.00628486,open
-0.0255944,0.08064443,0.07868555,-0.0365375,-0.0163653,-0.0470827,-0.0373377,0.0027109,-0.1040613,-0.0815226,-0.0602872,0.09960117,0.11325749,0.01842983,0.0056634,open
-0.0263036,0.08021785,0.07825693,-0.0372664,-0.0170471,-0.0478496,-0.0380846,0.00206891,-0.1049823,-0.0823853,-0.0610903,0.0992272,0.11292362,0.01784678,0.00504194,open
-0.0270129,0.07979127,0.07782831,-0.0379954,-0.0177289,-0.0486166,-0.0388314,0.00142693,-0.1059033,-0.083248,-0.0618933,0.09885323,0.11258976,0.01726372,0.00442048,open
-0.0277222,0.07936469,0.0773997,-0.0387243,-0.0184107,-0.0493836,-0.0395782,0.00078494,-0.1068243,-0.0841106,-0.0626963,0.09847927,0.11225589,0.01668067,0.00379902,open
-0.0284315,0.07893811,0.07697108,-0.0394533,-0.0190925,-0.0501505,-0.0403251,0.00014296,-0.1077453,-0.0849733,-0.0634993,0.0981053,0.11192202,0.01609762,0.00317756,open
-0.0291407,0.07851152,0.07654246,-0.0401822,-0.0197743,-0.0509175,-0.0410719,-0.000499,-0.1086663,-0.0858359,-0.0643024,0.09773133,0.11158815,0.01551456,0.0025561,open
-0.02985,0.07808494,0.07611384,-0.0409112,-0.0204561,-0.0516844,-0.0418188,-0.001141,-0.1095873,-0.0866986,-0.0651054,0.09735737,0.11125429,0.01493151,0.00193464,open
-0.0305593,0.07765836,0.07568522,-0.0416401,-0.0211379,-0.0524514,-0.0425656,-0.001783,-0.1105083,-0.0875612,-0.0659084,0.0969834,0.11092042,0.01434846,0.00131318,open
-0.0312685,0.07723178,0.07525661,-0.0423691,-0.0218197,-0.0532184,-0.0433124,-0.002425,-0.1114293,-0.0884239,-0.0667114,0.09660943,0.11058655,0.0137654,0.00069172,open
-0.0319778,0.0768052,0.07482799,-0.043098,-0.0225015,-0.0539853,-0.0440593,-0.003067,-0.1123503,-0.0892865,-0.0675145,0.09623547,0.11025268,0.01318235,7.03E-05,open
-0.0326871,0.07637862,0.07439937,-0.043827,-0.0231833,-0.0547523,-0.0448061,-0.0037089,-0.1132713,-0.0901492,-0.0683175,0.0958615,0.10991882,0.0125993,-0.0005512,open
-0.0333963,0.07595204,0.07397075,-0.0445559,-0.0238651,-0.0555192,-0.045553,-0.0043509,-0.1141923,-0.0910119,-0.0691205,0.09548753,0.10958495,0.01201624,-0.0011727,open
-0.0341056,0.07552546,0.07354213,-0.0452849,-0.0245469,-0.0562862,-0.0462998,-0.0049929,-0.1151133,-0.0918745,-0.0699235,0.09511357,0.10925108,0.01143319,-0.0017941,open
-0.0348149,0.07509887,0.07311351,-0.0460138,-0.0252287,-0.0570532,-0.0470466,-0.0056349,-0.1160343,-0.0927372,-0.0707266,0.0947396,0.10891721,0.01085014,-0.0024156,open
-0.0355241,0.07467229,0.0726849,-0.0467428,-0.0259105,-0.0578201,-0.0477935,-0.0062769,-0.1169553,-0.0935998,-0.0715296,0.09436563,0.10858335,0.01026708,-0.003037,open
-0.0362334,0.07424571,0.07225628,-0.0474717,-0.0265923,-0.0585871,-0.0485403,-0.0069189,-0.1178763,-0.0944625,-0.0723326,0.09399167,0.10824948,0.00968403,-0.0036585,open
-0.0369427,0.07381913,0.07182766,-0.0482007,-0.0272741,-0.059354,-0.0492872,-0.0075609,-0.1187973,-0.0953251,-0.0731356,0.0936177,0.10791561,0.00910098,-0.00428,open
-0.0376519,0.07339255,0.07139904,-0.0489296,-0.0279559,-0.060121,-0.050034,-0.0082028,-0.1197183,-0.0961878,-0.0739387,0.09324373,0.10758174,0.00851792,-0.0049014,open
-0.0383612,0.07296597,0.07097042,-0.0496585,-0.0286377,-0.060888,-0.0507808,-0.0088448,-0.1206393,-0.0970504,-0.0747417,0.09286976,0.10724788,0.00793487,-0.0055229,open
-0.0390705,0.07253939,0.07054181,-0.0503875,-0.0293195,-0.0616549,-0.0515277,-0.0094868,-0.1215603,-0.0979131,-0.0755447,0.0924958,0.10691401,0.00735182,-0.0061443,open
-0.0397797,0.07211281,0.07011319,-0.0511164,-0.0300013,-0.0624219,-0.0522745,-0.0101288,-0.1224813,-0.0987758,-0.0763477,0.09212183,0.10658014,0.00676876,-0.0067658,open
-0.040489,0.07168622,0.06968457,-0.0518454,-0.0306831,-0.0631888,-0.0530214,-0.0107708,-0.1234023,-0.0996384,-0.0771508,0.09174786,0.10624628,0.00618571,-0.0073873,open
-0.0411983,0.07125964,0.06925595,-0.0525743,-0.0313649,-0.0639558,-0.0537682,-0.0114128,-0.1243233,-0.1005011,-0.0779538,0.0913739,0.10591241,0.00560266,-0.0080087,open
-0.0419076,0.07083306,0.06882733,-0.0533033,-0.0320467,-0.0647228,-0.054515,-0.0120547,-0.1252443,-0.1013637,-0.0787568,0.09099993,0.10557854,0.0050196,-0.0086302,open
-0.0426168,0.07040648,0.06839872,-0.0540322,-0.0327285,-0.0654897,-0.0552619,-0.0126967,-0.1261653,-0.1022264,-0.0795598,0.09062596,0.10524467,0.00443655,-0.0092516,open
-0.0433261,0.0699799,0.0679701,-0.0547612,-0.0334103,-0.0662567,-0.0560087,-0.0133387,-0.1270863,-0.103089,-0.0803629,0.090252,0.10491081,0.0038535,-0.0098731,open
-0.0440354,0.06955332,0.06754148,-0.0554901,-0.0340921,-0.0670237,-0.0567556,-0.0139807,-0.1280073,-0.1039517,-0.0811659,0.08987803,0.10457694,0.00327044,-0.0104946,open
-0.0447446,0.06912674,0.06711286,-0.0562191,-0.0347739,-0.0677906,-0.0575024,-0.0146227,-0.1289283,-0.1048143,-0.0819689,0.08950406,0.10424307,0.00268739,-0.011116,open
